ham,I will send you a summary of the meeting later.
ham,The kids are excited about the trip this weekend.
ham,The courier will deliver the package today before 15:00.
ham,I have transferred the budget sheet to your folder.
ham,The exam timetable has been published on the portal.
ham,I will send you the meeting link closer to the time.
ham,Meeting postponed to Wednesday same time same place.
spam,Claim your holiday voucher worth R750 when you complete our quick survey Go to http://survey-rewards.co.za.
ham,Your order has been shipped and should arrive on Tuesday.
ham,Good morning I hope your meeting goes well.
spam,You have been selected for an exclusive R5000 discount on your next bill Call 0839876543 to accept.
spam,Special promotion get 5GB data for only R100 Reply DATA to 32145 to subscribe.
ham,Your exam starts at 18:00 do not be late.
spam,URGENT Your mobile number has WON R5000 in our prize draw Call 0839876543 now.
ham,Your parcel is ready for collection at the station.
ham,I will send you a summary of the meeting later.
ham,I will pick you up at 10:00 outside your building.
ham,I have emailed you the link for the online meeting.
ham,Meeting postponed to Wednesday same time same place.
ham,Can you confirm that you received the payment?
ham,Let us finalise the budget by Monday.
spam,URGENT Your mobile number has WON R100 in our prize draw Call 0845556677 now.
ham,The office will be closed on Monday.
ham,Can you email me the final version of the slides?
ham,I have updated the report with your comments.
ham,I will be working from home today reachable on my mobile.
ham,I will pick you up at 15:00 outside your building.
ham,The system will be down for maintenance at 09:30.
spam,Final notice your reward of R250 will expire tonight Reply YES to 32001 at R1.50 to keep it.
ham,Thanks for your help with the assignment yesterday.
ham,I will be working from home today reachable on my mobile.
ham,Thanks for your help with the slides yesterday.
ham,Good morning I hope your meeting goes well.
ham,Can you confirm that you received the payment?
ham,Your parcel is ready for collection at the main gate.
ham,I have transferred the budget sheet to your folder.
ham,Please review the attached notes when you have time.
ham,The courier will deliver the package today before 18:00.
ham,Please call me when you arrive at the main gate.
ham,I will be working from home today reachable on my mobile.
ham,The kids are excited about the trip this weekend.
spam,Congratulations You qualify for bonus data Dial *130*99# to load 1GB for only R250 today.
ham,Your application has been received and is under review.
ham,I will be working from home today reachable on my mobile.
ham,Happy birthday! Wishing you a wonderful day.
spam,Special promotion get 5GB data for only R250 Reply DATA to 32001 to subscribe.
ham,Your appointment is confirmed for Thursday at 11:00.
ham,We should leave by 08:00 to miss traffic.
ham,Please let me know your arrival time.
ham,Please call me when you arrive at home.
ham,The meeting has moved to boardroom A see you there.
ham,Can you share the minutes from todays meeting?
ham,I have printed the documents and left them on your desk.
ham,I will pick you up at 17:30 outside your building.
ham,I have transferred the slides deck to your folder.
spam,Congratulations You qualify for bonus data Dial *130*99# to load 1GB for only R300 today.
ham,Please review the attached draft when you have time.
spam,Congratulations You qualify for bonus data Dial *111*25# to load 1GB for only R500 today.
ham,Good morning I hope your exam goes well.
ham,Your exam starts at 09:30 do not be late.
ham,Your delivery has been delayed by one day.
ham,Reminder meeting starts in 20 minutes.
ham,I have printed the documents and left them on your desk.
ham,I have printed the documents and left them on your desk.
ham,I have updated the report with your comments.
ham,I have transferred the presentation to your folder.
ham,I will be working from home today reachable on my mobile.
ham,Do not forget to bring your ID document for registration.
ham,Thanks for your help with the draft yesterday.
ham,Your laptop is ready for collection from IT support.
ham,I will send you a summary of the meeting later.
ham,Your laptop is ready for collection from IT support.
ham,Do not forget to bring your ID document for registration.
ham,Your subscription has been renewed successfully.
ham,The office will be closed on Monday.
ham,I will be working from home today reachable on my mobile.
ham,The exam timetable has been published on the portal.
ham,I have emailed you the link for the online meeting.
ham,Your appointment reminder Friday at 18:00.
ham,Can you share the minutes from todays meeting?
spam,Congratulations You qualify for bonus data Dial *140*321# to load 1GB for only R100 today.
ham,Good morning I hope your presentation goes well.
ham,We can schedule a quick call tomorrow morning.
ham,Do not forget to bring your ID document for registration.
ham,The courier will deliver the package today before 11:00.
ham,I have printed the documents and left them on your desk.
ham,Let us meet at the entrance at 15:00 tomorrow.
ham,Do not forget to bring your ID document for registration.
spam,R2000 CASH DRAW To enter SMS CASH to 32145 now Each SMS costs R1.50 Ts and Cs apply.
ham,I will be a few minutes late stuck in traffic.
ham,We can schedule a quick call tomorrow morning.
ham,The office will be closed on Wednesday.
spam,Congratulations You qualify for bonus data Dial *130*99# to load 1GB for only R2000 today.
ham,Thanks for your help with the notes yesterday.
ham,The office will be closed on Wednesday.
ham,Meeting postponed to Tuesday same time same place.
ham,Please call me when you arrive at the airport.
ham,Good morning I hope your team stand-up goes well.
ham,Please collect the keys from reception before 09:00.
ham,Good morning I hope your lecture goes well.
ham,I will send you a summary of the meeting later.
ham,Your appointment reminder Friday at 16:00.
ham,Your appointment is confirmed for Friday at 16:00.
ham,Your subscription has been renewed successfully.
ham,Reminder training session starts in 10 minutes.
ham,Can you share the minutes from todays meeting?
ham,The kids are excited about the trip this weekend.
ham,Your delivery has been delayed by one day.
spam,Congratulations You qualify for bonus data Dial *123*45# to load 1GB for only R150 today.
ham,I have transferred the budget sheet to your folder.
ham,I will send you a summary of the meeting later.
spam,You have been pre-approved for a personal loan up to R100 Apply now at http://upgrade-now.co.za.
ham,Meeting postponed to Thursday same time same place.
ham,Your laptop is ready for collection from IT support.
ham,I will send you the meeting link closer to the time.
ham,I have updated the report with your comments.
ham,I will send you the meeting link closer to the time.
ham,The courier will deliver the package today before 18:00.
spam,You have been selected to receive a fuel voucher worth R10000 Call 0800123456 to confirm.
ham,Your subscription has been renewed successfully.
ham,I will send you the meeting link closer to the time.
ham,Let us meet at the entrance at 15:00 tomorrow.
ham,I will be working from home today reachable on my mobile.
ham,We can schedule a quick call tomorrow morning.
ham,The exam timetable has been published on the portal.
ham,I will be working from home today reachable on my mobile.
spam,Your subscription has been selected for a loyalty gift worth R150 Call 0860554433 to claim.
ham,I will upload the slides after the lecture.
ham,Good morning I hope your team stand-up goes well.
ham,Your parcel is ready for collection at the main gate.
spam,Great news You qualify for an upgrade and can save R100 Visit http://survey-rewards.co.za today.
ham,I have updated the report with your comments.
ham,The system will be down for maintenance at 17:30.
ham,I will upload the slides after the lecture.
ham,I will send you the meeting link closer to the time.
ham,Thanks for your help with the assignment yesterday.
ham,Happy birthday! Wishing you a wonderful day.
ham,The office will be closed on Wednesday.
ham,Reminder lecture starts in 15 minutes.
spam,URGENT You have an unclaimed prize worth R5000 Call 0800123456 within 24 hours.
ham,I have booked the meeting room for 08:00.
ham,I have transferred the files to your folder.
ham,Reminder meeting starts in 30 minutes.
ham,I have updated the report with your comments.
ham,I will pick you up at 14:00 outside your building.
ham,The courier will deliver the package today before 09:30.
ham,Please let me know your arrival time.
ham,I will call you during my lunch break.
ham,The meeting has moved to conference room 1 see you there.
ham,I will send you a summary of the meeting later.
ham,We should leave by 11:00 to miss traffic.
ham,Your exam starts at 15:00 do not be late.
ham,I will send you a summary of the meeting later.
ham,I have emailed you the link for the online meeting.
spam,You have been selected to receive a fuel voucher worth R200 Call 0839876543 to confirm.
spam,Free entry into our weekly draw to WIN R1000 SMS LUCKY to 40404 at R1.50.
ham,The system will be down for maintenance at 11:00.
ham,Please review the attached notes when you have time.
ham,Let us catch up over coffee next week.
spam,Your number has been drawn for a cash back reward of R10000 Call 0821234567 during office hours.
ham,Please collect the keys from reception before 09:30.
ham,Hey are we still meeting for 16:00?
ham,I will pick you up at 09:00 outside your building.
ham,We landed safely I will message you from the hotel.
spam,URGENT You have an unclaimed prize worth R500 Call 0839876543 within 24 hours.
ham,I will be a few minutes late stuck in traffic.
ham,Please confirm you can attend the training on Wednesday.
ham,I will be a few minutes late stuck in traffic.
ham,Please call me when you arrive at the office.
ham,Please let me know your arrival time.
ham,Can you share the minutes from todays meeting?
ham,I will call you during my lunch break.
ham,Please send me the invoice for the previous quarter.
spam,Your subscription has been selected for a loyalty gift worth R200 Call 0821234567 to claim.
spam,Final notice your reward of R100 will expire tonight Reply YES to 34567 at R2.00 to keep it.
ham,The office will be closed on Thursday.
ham,Reminder meeting starts in 20 minutes.
ham,Happy birthday! Wishing you a wonderful day.
ham,Your parcel is ready for collection at campus.
ham,Can you email me the final version of the spreadsheet?
ham,Please send me the address for tomorrows event.
ham,I will send you a summary of the meeting later.
ham,Your laptop is ready for collection from IT support.
ham,I will upload the slides after the lecture.
ham,We landed safely I will message you from the hotel.
ham,I will be a few minutes late stuck in traffic.
ham,We can schedule a quick call tomorrow morning.
ham,Can you email me the final version of the draft?
ham,Please review the attached slides when you have time.
ham,Can you email me the final version of the contract?
ham,I have booked the meeting room for 11:00.
ham,I have booked the meeting room for 18:00.
ham,I have updated the report with your comments.
ham,Please send me the address for tomorrows event.
ham,I have transferred the project plan to your folder.
ham,Can you email me the final version of the spreadsheet?
ham,Your appointment reminder Thursday at 18:00.
ham,Please call me when you arrive at the airport.
ham,We landed safely I will message you from the hotel.
ham,I will pick you up at 09:00 outside your building.
ham,Please send me the invoice for this month.
ham,Good morning I hope your lecture goes well.
spam,Special promotion get 5GB data for only R10000 Reply DATA to 31990 to subscribe.
spam,You have been pre-approved for a personal loan up to R250 Apply now at http://survey-rewards.co.za.
ham,I have booked your car in for a service next week.
ham,Let us meet at the entrance at 08:00 tomorrow.
ham,I have printed the documents and left them on your desk.
ham,The exam timetable has been published on the portal.
ham,Please let me know your arrival time.
ham,We should leave by 08:00 to miss traffic.
ham,I will upload the slides after the lecture.
ham,I will call you during my lunch break.
ham,I will send you the meeting link closer to the time.
ham,I will send you a summary of the meeting later.
ham,The kids are excited about the trip this weekend.
ham,The meeting has moved to room B3 see you there.
ham,I have emailed you the link for the online meeting.
ham,We landed safely I will message you from the hotel.
spam,Limited-time reward get R2000 back in cash when you sign up today Visit http://loan-fast.co.za.
ham,I will pick you up at 10:00 outside your building.
ham,Please let me know your arrival time.
ham,Let us meet at the entrance at 11:00 tomorrow.
ham,I have booked your car in for a service next week.
ham,Your appointment is confirmed for Wednesday at 14:00.
ham,I have booked your car in for a service next week.
spam,Your subscription has been selected for a loyalty gift worth R2000 Call 0821234567 to claim.
ham,The courier will deliver the package today before 18:00.
spam,Limited offer get a new smartphone from only R5000 per month Call 0821234567 for details.
ham,Let us catch up over coffee next week.
ham,I have transferred the budget sheet to your folder.
ham,Please review the attached proposal when you have time.
ham,The office will be closed on Tuesday.
spam,FLASH SALE Up to 70 percent off selected items Shop now at http://loan-fast.co.za and save hundreds of rand.
ham,Meeting postponed to Thursday same time same place.
ham,Can you share the minutes from todays meeting?
ham,I have emailed you the link for the online meeting.
ham,Can you share the minutes from todays meeting?
ham,Your order has been shipped and should arrive on Monday.
ham,Please review the attached report when you have time.
ham,The courier will deliver the package today before 09:30.
ham,Happy birthday! Wishing you a wonderful day.
ham,Can you share the minutes from todays meeting?
ham,Good morning I hope your training session goes well.
ham,Your exam starts at 09:00 do not be late.
spam,Limited-time reward get R200 back in cash when you sign up today Visit http://upgrade-now.co.za.
spam,Special promotion get 5GB data for only R1000 Reply DATA to 32001 to subscribe.
ham,Can you share the minutes from todays meeting?
ham,I will send you a summary of the meeting later.
ham,I have emailed you the link for the online meeting.
ham,Please call me when you arrive at the station.
ham,We landed safely I will message you from the hotel.
ham,Please send me the invoice for the previous quarter.
ham,I will send you the meeting link closer to the time.
ham,The system will be down for maintenance at 08:00.
ham,Good morning I hope your team stand-up goes well.
ham,Please review the attached draft when you have time.
ham,Can you email me the final version of the spreadsheet?
spam,Free entry into our weekly draw to WIN R150 SMS LUCKY to 32145 at R1.50.
ham,We can schedule a quick call tomorrow morning.
ham,Please send me the address for tomorrows event.
ham,Please collect the keys from reception before 14:00.
ham,Your laptop is ready for collection from IT support.
ham,Meeting postponed to Friday same time same place.
spam,URGENT Your mobile number has WON R300 in our prize draw Call 0845556677 now.
ham,The courier will deliver the package today before 15:00.
ham,Can you confirm that you received the payment?
ham,Your laptop is ready for collection from IT support.
ham,I have updated the report with your comments.
ham,Your subscription has been renewed successfully.
ham,Can you email me the final version of the draft?
ham,I have transferred the project plan to your folder.
ham,Please call me when you arrive at the mall.
ham,I will call you during my lunch break.
ham,Please let me know your arrival time.
ham,Do not forget to bring your ID document for registration.
ham,Please send me the invoice for last month.
ham,Your appointment is confirmed for Wednesday at 17:30.
ham,Your application has been received and is under review.
ham,The exam timetable has been published on the portal.
ham,The exam timetable has been published on the portal.
ham,Your exam starts at 09:30 do not be late.
ham,Your exam starts at 09:00 do not be late.
ham,Please let me know your arrival time.
ham,Can you confirm that you received the payment?
ham,The kids are excited about the trip this weekend.
ham,The exam timetable has been published on the portal.
ham,Please review the attached spreadsheet when you have time.
ham,The kids are excited about the trip this weekend.
ham,Do not forget to bring your ID document for registration.
ham,The kids are excited about the trip this weekend.
ham,Please collect the keys from reception before 08:00.
ham,Your appointment is confirmed for Thursday at 08:00.
ham,I will be working from home today reachable on my mobile.
ham,Meeting postponed to Friday same time same place.
ham,Your appointment is confirmed for Friday at 10:00.
ham,We can schedule a quick call tomorrow morning.
ham,Can you email me the final version of the spreadsheet?
spam,Congratulations You have WON R2000 cash Call 0821234567 now to claim.
ham,Please send me the invoice for last month.
ham,Can you email me the final version of the proposal?
ham,Thanks for your help with the draft yesterday.
ham,We should leave by 10:00 to miss traffic.
ham,I will send you a summary of the meeting later.
spam,URGENT You have an unclaimed prize worth R250 Call 0871239876 within 24 hours.
ham,Please call me when you arrive at the mall.
ham,Please review the attached slides when you have time.
ham,I have printed the documents and left them on your desk.
ham,Can you share the minutes from todays meeting?
ham,The meeting has moved to boardroom A see you there.
ham,I have booked the meeting room for 18:00.
ham,The kids are excited about the trip this weekend.
ham,I will be working from home today reachable on my mobile.
ham,Reminder presentation starts in 30 minutes.
ham,I will be working from home today reachable on my mobile.
ham,Your exam starts at 08:00 do not be late.
ham,Please send me the invoice for last month.
ham,Your appointment is confirmed for Wednesday at 09:00.
ham,Your parcel is ready for collection at the airport.
spam,You are our lucky WINNER of an R150 shopping voucher SMS WIN to 40404 at R1.00 per SMS.
ham,Thanks for your help with the slides yesterday.
ham,Reminder lecture starts in 20 minutes.
ham,Please let me know your arrival time.
ham,I have booked the meeting room for 09:30.
ham,The exam timetable has been published on the portal.
ham,I will call you during my lunch break.
ham,Let us finalise the budget by Tuesday.
ham,Let us finalise the budget by Thursday.
spam,Your number has been drawn for a cash back reward of R200 Call 0800987654 during office hours.
ham,Your appointment is confirmed for Monday at 09:00.
ham,The office will be closed on Thursday.
ham,Your laptop is ready for collection from IT support.
ham,I will call you during my lunch break.
ham,Can you email me the final version of the contract?
ham,The meeting has moved to boardroom A see you there.
ham,Let us finalise the budget by Tuesday.
ham,I will be working from home today reachable on my mobile.
ham,Your laptop is ready for collection from IT support.
ham,The meeting has moved to room B3 see you there.
ham,I will call you during my lunch break.
ham,I have emailed you the link for the online meeting.
ham,We can schedule a quick call tomorrow morning.
ham,Please collect the keys from reception before 08:00.
ham,Your order has been shipped and should arrive on Monday.
ham,Please review the attached contract when you have time.
ham,The office will be closed on Friday.
ham,The meeting has moved to room B3 see you there.
ham,Your appointment is confirmed for Friday at 17:30.
ham,Can you email me the final version of the assignment?
ham,The system will be down for maintenance at 10:00.
ham,Your appointment is confirmed for Monday at 09:30.
ham,Your parcel is ready for collection at the office.
spam,Limited-time reward get R1000 back in cash when you sign up today Visit http://promo-sa.co.za.
ham,I will be working from home today reachable on my mobile.
ham,I will be working from home today reachable on my mobile.
ham,I will be a few minutes late stuck in traffic.
ham,I will upload the slides after the lecture.
ham,Meeting postponed to Wednesday same time same place.
ham,Please let me know your arrival time.
ham,I have booked your car in for a service next week.
ham,Can you confirm that you received the payment?
ham,We landed safely I will message you from the hotel.
ham,Good morning I hope your lecture goes well.
ham,The meeting has moved to boardroom A see you there.
ham,Your exam starts at 09:00 do not be late.
ham,I will be a few minutes late stuck in traffic.
spam,REWARD ALERT Complete a short survey and get R10000 airtime Click http://deal-zone.co.za to start.
ham,Thanks for your help with the slides yesterday.
ham,Your delivery has been delayed by one day.
ham,I have booked your car in for a service next week.
ham,Your delivery has been delayed by one day.
ham,We can schedule a quick call tomorrow morning.
ham,Let us catch up over coffee next week.
ham,Hey are we still meeting for 09:00?
ham,Your laptop is ready for collection from IT support.
ham,I have emailed you the link for the online meeting.
ham,Your application has been received and is under review.
spam,URGENT You have an unclaimed prize worth R500 Call 0839876543 within 24 hours.
ham,I will call you during my lunch break.
ham,I will call you during my lunch break.
ham,Please collect the keys from reception before 10:00.
ham,Please send me the invoice for this month.
ham,Your appointment is confirmed for Friday at 17:30.
ham,Happy birthday! Wishing you a wonderful day.
ham,Your appointment reminder Thursday at 09:30.
ham,The courier will deliver the package today before 09:00.
ham,Can you email me the final version of the notes?
ham,Your appointment reminder Wednesday at 15:00.
ham,I will call you during my lunch break.
ham,Please send me the invoice for this month.
ham,I have updated the report with your comments.
ham,I will be a few minutes late stuck in traffic.
ham,Your laptop is ready for collection from IT support.
ham,I will call you during my lunch break.
ham,We can schedule a quick call tomorrow morning.
ham,Please call me when you arrive at the mall.
ham,Your order has been shipped and should arrive on Tuesday.
ham,Your appointment is confirmed for Monday at 14:00.
ham,I have booked your car in for a service next week.
ham,Your appointment reminder Tuesday at 11:00.
ham,Your exam starts at 18:00 do not be late.
ham,The meeting has moved to room B3 see you there.
ham,I will call you during my lunch break.
ham,The courier will deliver the package today before 10:00.
spam,Congratulations You have WON R10000 cash Call 0871239876 now to claim.
ham,I will be working from home today reachable on my mobile.
ham,Your laptop is ready for collection from IT support.
ham,Good morning I hope your meeting goes well.
ham,Your delivery has been delayed by one day.
ham,Can you share the minutes from todays meeting?
ham,Do not forget to bring your ID document for registration.
ham,I have transferred the documents to your folder.
ham,Thanks for your help with the slides yesterday.
ham,Please send me the address for tomorrows event.
ham,Your application has been received and is under review.
ham,Your subscription has been renewed successfully.
ham,Your laptop is ready for collection from IT support.
ham,Your laptop is ready for collection from IT support.
ham,Hey are we still meeting for 09:00?
ham,Please confirm you can attend the training on Friday.
ham,Good morning I hope your training session goes well.
ham,Your order has been shipped and should arrive on Tuesday.
ham,The office will be closed on Tuesday.
ham,I will call you during my lunch break.
spam,Claim your holiday voucher worth R1500 when you complete our quick survey Go to http://reward-now.co.za.
ham,Do not forget to bring your ID document for registration.
ham,Can you share the minutes from todays meeting?
ham,Your appointment is confirmed for Friday at 11:00.
ham,Meeting postponed to Monday same time same place.
ham,I will pick you up at 10:00 outside your building.
ham,I have printed the documents and left them on your desk.
ham,Hey are we still meeting for 09:30?
ham,The courier will deliver the package today before 14:00.
spam,You have been selected for an exclusive R500 discount on your next bill Call 0871239876 to accept.
ham,I will upload the slides after the lecture.
ham,I have booked your car in for a service next week.
ham,I have emailed you the link for the online meeting.
ham,We can schedule a quick call tomorrow morning.
ham,Happy birthday! Wishing you a wonderful day.
ham,Your subscription has been renewed successfully.
ham,I will upload the slides after the lecture.
ham,Please review the attached draft when you have time.
ham,Meeting postponed to Monday same time same place.
ham,I will send you the meeting link closer to the time.
ham,The meeting has moved to room 2.1 see you there.
spam,Free entry into our weekly draw to WIN R2000 SMS LUCKY to 32145 at R1.50.
ham,Can you share the minutes from todays meeting?
ham,I have printed the documents and left them on your desk.
ham,Can you email me the final version of the assignment?
ham,The office will be closed on Friday.
ham,Good morning I hope your workshop goes well.
ham,Your laptop is ready for collection from IT support.
ham,I have booked your car in for a service next week.
ham,Please let me know your arrival time.
ham,I will pick you up at 16:00 outside your building.
ham,Please collect the keys from reception before 09:00.
ham,Your exam starts at 08:00 do not be late.
ham,The office will be closed on Wednesday.
ham,I will be a few minutes late stuck in traffic.
ham,Can you confirm that you received the payment?
ham,I will be working from home today reachable on my mobile.
ham,I have booked the meeting room for 11:00.
ham,Good morning I hope your workshop goes well.
ham,Your appointment reminder Monday at 16:00.
ham,The exam timetable has been published on the portal.
ham,Happy birthday! Wishing you a wonderful day.
ham,Thanks for your help with the notes yesterday.
ham,Can you email me the final version of the assignment?
spam,You have been selected to receive a fuel voucher worth R750 Call 0860123456 to confirm.
ham,Please confirm you can attend the training on Friday.
ham,The exam timetable has been published on the portal.
ham,Please send me the invoice for the previous quarter.
ham,We can schedule a quick call tomorrow morning.
spam,Great news You qualify for an upgrade and can save R200 Visit http://promo-sa.co.za today.
spam,Exclusive deal Buy 1 get 1 FREE data bundle Dial *123*45# now to claim this offer.
ham,Happy birthday! Wishing you a wonderful day.
spam,Claim your holiday voucher worth R750 when you complete our quick survey Go to http://reward-now.co.za.
ham,Your subscription has been renewed successfully.
ham,Your delivery has been delayed by one day.
ham,Meeting postponed to Friday same time same place.
ham,Good morning I hope your team stand-up goes well.
ham,The exam timetable has been published on the portal.
ham,The courier will deliver the package today before 14:00.
ham,Good morning I hope your workshop goes well.
ham,Hey are we still meeting for 09:30?
ham,Meeting postponed to Thursday same time same place.
ham,Your laptop is ready for collection from IT support.
ham,The exam timetable has been published on the portal.
ham,Your exam starts at 11:00 do not be late.
ham,I will upload the slides after the lecture.
spam,Limited-time reward get R250 back in cash when you sign up today Visit http://loan-fast.co.za.
ham,I have emailed you the link for the online meeting.
ham,Please send me the address for tomorrows event.
ham,Please review the attached assignment when you have time.
ham,Please call me when you arrive at the airport.
ham,Meeting postponed to Tuesday same time same place.
ham,I will be a few minutes late stuck in traffic.
ham,I will call you during my lunch break.
ham,I will pick you up at 18:00 outside your building.
spam,WIN a grocery voucher worth R100 SMS WIN to 34567 now SMS charged at R2.00.
ham,Please let me know your arrival time.
ham,The exam timetable has been published on the portal.
ham,I will upload the slides after the lecture.
ham,The office will be closed on Thursday.
spam,Your subscription has been selected for a loyalty gift worth R2000 Call 0860554433 to claim.
ham,Your application has been received and is under review.
spam,Limited-time reward get R200 back in cash when you sign up today Visit http://upgrade-now.co.za.
spam,R10000 CASH DRAW To enter SMS CASH to 32001 now Each SMS costs R1.00 Ts and Cs apply.
ham,Please let me know your arrival time.
ham,Let us catch up over coffee next week.
spam,Free entry into our weekly draw to WIN R5000 SMS LUCKY to 34567 at R1.50.
ham,Please call me when you arrive at campus.
ham,Your exam starts at 14:00 do not be late.
spam,You have been selected to receive a fuel voucher worth R2000 Call 0860123456 to confirm.
ham,Reminder lecture starts in 10 minutes.
ham,Can you confirm that you received the payment?
ham,The system will be down for maintenance at 09:30.
ham,We can schedule a quick call tomorrow morning.
ham,I will upload the slides after the lecture.
ham,I will call you during my lunch break.
ham,Let us meet at the entrance at 16:00 tomorrow.
ham,Your delivery has been delayed by one day.
ham,I will send you a summary of the meeting later.
ham,I will pick you up at 11:00 outside your building.
ham,Your exam starts at 17:30 do not be late.
ham,I will be working from home today reachable on my mobile.
spam,REWARD ALERT Complete a short survey and get R200 airtime Click http://travel-gift.co.za to start.
ham,The kids are excited about the trip this weekend.
ham,Can you confirm that you received the payment?
ham,Do not forget to bring your ID document for registration.
ham,Let us catch up over coffee next week.
ham,Let us meet at the entrance at 08:00 tomorrow.
ham,We landed safely I will message you from the hotel.
ham,Please send me the invoice for last month.
ham,Happy birthday! Wishing you a wonderful day.
ham,Your subscription has been renewed successfully.
ham,Hey are we still meeting for 16:00?
ham,Meeting postponed to Friday same time same place.
spam,Congratulations You qualify for bonus data Dial *130*99# to load 1GB for only R500 today.
ham,Your laptop is ready for collection from IT support.
ham,I will pick you up at 09:00 outside your building.
ham,Your appointment is confirmed for Friday at 08:00.
ham,Can you share the minutes from todays meeting?
ham,Can you confirm that you received the payment?
spam,Final notice your reward of R1500 will expire tonight Reply YES to 40404 at R1.50 to keep it.
ham,Can you email me the final version of the document?
ham,I have booked the meeting room for 16:00.
ham,I have transferred the presentation to your folder.
ham,Good morning I hope your exam goes well.
ham,The office will be closed on Friday.
ham,The kids are excited about the trip this weekend.
ham,Your subscription has been renewed successfully.
ham,Please let me know your arrival time.
ham,Meeting postponed to Wednesday same time same place.
ham,I have booked the meeting room for 10:00.
spam,Important verify your account to access a bonus of up to R1000 Visit http://loan-fast.co.za today.
ham,Can you confirm that you received the payment?
ham,Your appointment is confirmed for Thursday at 09:30.
ham,Your delivery has been delayed by one day.
ham,Please confirm you can attend the training on Thursday.
ham,Good morning I hope your presentation goes well.
ham,I will pick you up at 09:30 outside your building.
ham,The exam timetable has been published on the portal.
ham,The kids are excited about the trip this weekend.
ham,Happy birthday! Wishing you a wonderful day.
ham,We can schedule a quick call tomorrow morning.
ham,I have booked your car in for a service next week.
ham,I will send you a summary of the meeting later.
ham,Please collect the keys from reception before 14:00.
ham,Please call me when you arrive at the main gate.
ham,Your laptop is ready for collection from IT support.
ham,Please let me know your arrival time.
ham,The kids are excited about the trip this weekend.
ham,Let us finalise the budget by Wednesday.
ham,Meeting postponed to Wednesday same time same place.
ham,I will be working from home today reachable on my mobile.
ham,The courier will deliver the package today before 16:00.
ham,The office will be closed on Monday.
ham,Your appointment is confirmed for Friday at 08:00.
ham,We should leave by 18:00 to miss traffic.
ham,I will send you the meeting link closer to the time.
ham,Your order has been shipped and should arrive on Monday.
ham,Your parcel is ready for collection at home.
spam,R10000 CASH DRAW To enter SMS CASH to 40404 now Each SMS costs R1.00 Ts and Cs apply.
ham,Let us catch up over coffee next week.
spam,Congratulations You qualify for bonus data Dial *111*25# to load 1GB for only R250 today.
ham,We should leave by 10:00 to miss traffic.
ham,Good morning I hope your team stand-up goes well.
ham,I have transferred the documents to your folder.
ham,Your order has been shipped and should arrive on Friday.
spam,URGENT Your mobile number has WON R2000 in our prize draw Call 0839876543 now.
ham,Your application has been received and is under review.
ham,Your application has been received and is under review.
ham,Please call me when you arrive at campus.
ham,Please review the attached proposal when you have time.
ham,The kids are excited about the trip this weekend.
ham,I have transferred the presentation to your folder.
spam,You are our lucky WINNER of an R150 shopping voucher SMS WIN to 40404 at R1.50 per SMS.
ham,Your delivery has been delayed by one day.
ham,Your laptop is ready for collection from IT support.
ham,I have booked the meeting room for 15:00.
ham,Please confirm you can attend the training on Friday.
ham,Good morning I hope your exam goes well.
ham,Please send me the invoice for last month.
ham,Please send me the address for tomorrows event.
ham,Your subscription has been renewed successfully.
ham,The kids are excited about the trip this weekend.
ham,I will be working from home today reachable on my mobile.
ham,I have booked your car in for a service next week.
ham,The office will be closed on Thursday.
ham,I have transferred the project plan to your folder.
ham,Your delivery has been delayed by one day.
ham,Let us catch up over coffee next week.
ham,We should leave by 11:00 to miss traffic.
ham,The system will be down for maintenance at 09:30.
ham,I will be working from home today reachable on my mobile.
ham,The office will be closed on Wednesday.
ham,I will be working from home today reachable on my mobile.
ham,The system will be down for maintenance at 18:00.
ham,The exam timetable has been published on the portal.
ham,We should leave by 16:00 to miss traffic.
ham,Please confirm you can attend the training on Friday.
ham,I have emailed you the link for the online meeting.
ham,Reminder exam starts in 20 minutes.
ham,I will pick you up at 16:00 outside your building.
ham,I have transferred the project plan to your folder.
ham,Your laptop is ready for collection from IT support.
spam,Exclusive deal Buy 1 get 1 FREE data bundle Dial *140*321# now to claim this offer.
spam,Important verify your account to access a bonus of up to R1500 Visit http://promo-sa.co.za today.
ham,I will pick you up at 15:00 outside your building.
ham,I will pick you up at 11:00 outside your building.
ham,I will call you during my lunch break.
ham,Hey are we still meeting for 15:00?
ham,Your order has been shipped and should arrive on Friday.
ham,I will send you a summary of the meeting later.
spam,Exclusive deal Buy 1 get 1 FREE data bundle Dial *130*99# now to claim this offer.
ham,Thanks for your help with the notes yesterday.
spam,You have been pre-approved for a personal loan up to R200 Apply now at http://loan-fast.co.za.
ham,I have transferred the project plan to your folder.
spam,URGENT You have an unclaimed prize worth R10000 Call 0839876543 within 24 hours.
ham,Let us meet at the entrance at 16:00 tomorrow.
ham,The meeting has moved to conference room 1 see you there.
ham,I will upload the slides after the lecture.
ham,Your laptop is ready for collection from IT support.
spam,You have been selected for an exclusive R1500 discount on your next bill Call 0845556677 to accept.
ham,I will send you the meeting link closer to the time.
ham,Please confirm you can attend the training on Monday.
ham,Let us catch up over coffee next week.
ham,I have transferred the budget sheet to your folder.
ham,I have updated the report with your comments.
ham,I have booked your car in for a service next week.
ham,The office will be closed on Wednesday.
ham,Reminder presentation starts in 10 minutes.
ham,The office will be closed on Wednesday.
